sample_id,negative_type,gene_ids,target_size,actual_size,seed,split,source_pathway_id,source_database,source_family,source_pathway_id_1,source_pathway_id_2,source_pathway_id_3,source_family_1,source_family_2,source_family_3,kept_fraction,replaced_fraction,replacement_fraction,n_kept,n_replaced,contribution_fraction_1,contribution_fraction_2,contribution_fraction_3,random_fill_count,max_overlap_with_curated,closest_curated_pathway
TRAIN_NEG_seed42_corrupted_pathway_0122,corrupted_pathway,"AT1G06515,AT1G14290,AT1G15030,AT1G26355,AT1G69640,AT2G42320,AT3G06210,AT3G13898,AT3G21660,AT3G52380,AT3G53970,AT3G61580,AT4G11580,AT4G36480,AT5G19200,AT5G41270,AT5G65130",17,17,10042,train,AC_PWY-5129,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.35294117647058826,0.6470588235294118,0.6470588235294118,6,11,NA,NA,NA,0,0.35294117647058826,AC_PWY-5129
TRAIN_NEG_seed42_corrupted_pathway_0123,corrupted_pathway,"AT1G51805,AT2G22780,AT3G15020,AT3G51325,AT3G54590,AT5G01220,AT5G09660,AT5G26650,AT5G38250,AT5G43330,AT5G60260",11,11,10042,train,ath00566,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.45454545454545453,0.5454545454545454,0.5454545454545454,5,6,NA,NA,NA,0,0.45454545454545453,ath00566
TRAIN_NEG_seed42_corrupted_pathway_0124,corrupted_pathway,"AT1G01010,AT1G08840,AT1G11840,AT1G12570,AT1G16825,AT1G24735,AT1G24764,AT1G27970,AT1G51680,AT1G52650,AT1G54773,AT1G57850,AT1G60590,AT1G63057,AT1G64400,AT1G64970,AT1G67980,AT1G67990,AT1G72970,AT1G76840,AT2G14935,AT2G17030,AT2G21540,AT2G26170,AT2G27000,AT2G30720,AT2G35090,AT2G39840,AT2G41540,AT2G41860,AT2G42000,AT2G44280,AT2G47240,AT3G07540,AT3G13280,AT3G18160,AT3G21240,AT3G21670,AT3G23120,AT3G46780,AT3G49210,AT3G53260,AT4G00360,AT4G00520,AT4G09930,AT4G15733,AT4G17840,AT4G22840,AT4G37880,AT5G01620,AT5G12070,AT5G13460,AT5G16890,AT5G38865,AT5G48660,AT5G49870,AT5G51380,AT5G51690,AT5G60580",59,59,10042,train,AC_PWY-1121,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.22033898305084745,0.7796610169491526,0.7796610169491526,13,46,NA,NA,NA,0,0.2727272727272727,AC_PWY-6792
TRAIN_NEG_seed42_corrupted_pathway_0125,corrupted_pathway,"AT1G18350,AT1G33700,AT1G43560,AT1G51690,AT1G54450,AT1G64040,AT1G64580,AT1G69960,AT2G22180,AT2G37500,AT3G21650,AT3G25010,AT3G26030,AT3G26290,AT3G48780,AT3G48820,AT3G54930,AT4G03820,AT4G17230,AT4G21970,AT4G23640,AT4G36480,AT4G38270,AT5G10960,AT5G19200,AT5G23670,AT5G25510,AT5G28850,AT5G41160,AT5G44090,AT5G45840,AT5G49030,AT5G50540,AT5G52730,AT5G66607",35,35,10042,train,ath04382,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,14,21,NA,NA,NA,0,0.4,ath04382
TRAIN_NEG_seed42_corrupted_pathway_0126,corrupted_pathway,"AT1G07420,AT1G16030,AT1G20050,AT1G25260,AT1G32080,AT1G42680,AT1G50430,AT1G58520,AT1G76090,AT1G79870,AT2G22830,AT2G27970,AT2G28860,AT2G38560,AT2G43420,AT3G02590,AT3G07480,AT3G19820,AT3G52840,AT3G53294,AT4G02970,AT4G05240,AT4G08039,AT4G12110,AT4G18530,AT4G27440,AT4G29780,AT4G32900,AT4G37760,AT5G04040,AT5G13710,AT5G16110,AT5G22660,AT5G24150,AT5G24160,AT5G66640",36,36,10042,train,ath00100,KEGG,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.4166666666666667,0.5833333333333334,0.5833333333333334,15,21,NA,NA,NA,0,0.4722222222222222,ath01100
TRAIN_NEG_seed42_corrupted_pathway_0127,corrupted_pathway,"AT1G01800,AT1G09100,AT1G10225,AT1G21864,AT1G25250,AT1G29150,AT1G36745,AT1G42550,AT1G51230,AT1G52190,AT1G53510,AT1G53850,AT1G56450,AT1G60370,AT1G62050,AT1G64520,AT1G67700,AT1G69818,AT1G75990,AT1G78995,AT2G05840,AT2G20140,AT2G26590,AT2G32730,AT3G01630,AT3G12977,AT3G16210,AT3G22110,AT3G22630,AT3G26340,AT3G48880,AT3G49210,AT3G49645,AT3G51260,AT3G51950,AT3G59030,AT4G13030,AT4G13965,AT4G14800,AT4G18680,AT4G24820,AT4G28470,AT4G29110,AT4G30790,AT4G31300,AT5G05780,AT5G09480,AT5G21222,AT5G27980,AT5G35590,AT5G36225,AT5G40580,AT5G42040,AT5G43010,AT5G45010,AT5G45620,AT5G46870,AT5G51450,AT5G53880,AT5G55100,AT5G57950",61,61,10042,train,ath03050,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.4262295081967213,0.5737704918032787,0.5737704918032787,26,35,NA,NA,NA,0,0.4262295081967213,ath03050
TRAIN_NEG_seed42_corrupted_pathway_0128,corrupted_pathway,"AT1G10060,AT1G16400,AT1G18590,AT1G36005,AT1G65420,AT1G74100,AT1G77010,AT2G02060,AT2G03050,AT2G22330,AT2G24430,AT2G43100,AT2G44370,AT2G46505,AT3G10850,AT3G13674,AT3G49680,AT4G09960,AT4G14147,AT4G22530,AT5G05260,AT5G13295,AT5G14995,AT5G19130,AT5G56570,AT5G65780",26,26,10042,train,ath00966,KEGG,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.34615384615384615,0.6538461538461539,0.6538461538461539,9,17,NA,NA,NA,0,0.5,AC_ILEUSYN-PWY
TRAIN_NEG_seed42_corrupted_pathway_0129,corrupted_pathway,"AT1G11850,AT1G60000,AT2G22905,AT2G37500,AT3G12060,AT3G15534,AT3G48425,AT4G17830,AT4G34460,AT5G10920,AT5G15390,AT5G36120,AT5G37740",13,13,10042,train,AC_ARGSYN-PWY,AraCyc,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.38461538461538464,0.6153846153846154,0.6153846153846154,5,8,NA,NA,NA,0,0.4,AC_GLUTORN-PWY
TRAIN_NEG_seed42_corrupted_pathway_0130,corrupted_pathway,"AT1G04920,AT1G08940,AT1G21270,AT1G23190,AT1G43670,AT1G56190,AT1G68330,AT1G68870,AT1G70820,AT1G78820,AT2G01140,AT2G01310,AT2G16870,AT2G22400,AT2G33160,AT2G35840,AT2G46500,AT3G01080,AT3G04120,AT3G10450,AT3G17820,AT3G33528,AT3G52340,AT3G52810,AT3G54050,AT3G54270,AT3G59600,AT4G10120,AT4G14670,AT4G24620,AT4G26520,AT4G30800,AT5G17530,AT5G18200,AT5G27760,AT5G46570,AT5G51820,AT5G58510,AT5G64380,AT5G64470",40,40,10042,train,AC_SUCSYN-PWY,AraCyc,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.475,0.525,0.525,19,21,NA,NA,NA,0,0.5714285714285714,AC_DTDPRHAMSYN-PWY
TRAIN_NEG_seed42_corrupted_pathway_0131,corrupted_pathway,"AT2G38660,AT2G41730,AT3G05500,AT3G29560,AT4G00600",5,5,10042,train,AC_PWY-6613,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,2,3,NA,NA,NA,0,0.4,AC_PWY-1722
TRAIN_NEG_seed42_corrupted_pathway_0132,corrupted_pathway,"AT1G04430,AT1G48600,AT1G80860,AT3G04090,AT3G10760,AT3G50060,AT5G06050,AT5G24150",8,8,10042,train,AC_PWY4FS-3,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4,4,NA,NA,NA,0,0.5,AC_PWY4FS-3
TRAIN_NEG_seed42_corrupted_pathway_0133,corrupted_pathway,"AT1G02190,AT2G29860,AT3G01300,AT4G12280,AT4G32200,AT5G40850",6,6,10042,train,AC_PWY-6622,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.8333333333333334,0.8333333333333334,1,5,NA,NA,NA,0,0.3333333333333333,ath01110
TRAIN_NEG_seed42_corrupted_pathway_0134,corrupted_pathway,"AT1G04180,AT1G14390,AT1G25083,AT1G30820,AT1G31163,AT1G48060,AT1G49010,AT1G61180,AT1G66240,AT1G75330,AT1G76160,AT2G27710,AT2G28880,AT2G29690,AT2G34890,AT2G46840,AT3G02190,AT3G12670,AT3G14700,AT3G22142,AT3G25660,AT3G30775,AT3G44050,AT3G44940,AT3G47340,AT3G53200,AT3G58290,AT4G02120,AT4G05400,AT4G24830,AT4G26900,AT4G28650,AT4G34880,AT4G35380,AT4G35519,AT4G39140,AT5G03310,AT5G07360,AT5G10240,AT5G10920,AT5G22070,AT5G53460,AT5G57890,AT5G61160,AT5G63870,AT5G64100",46,46,10042,train,AC_PWY-5004,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.43478260869565216,0.5652173913043478,0.5652173913043478,20,26,NA,NA,NA,0,0.6,AC_PWY-4984
TRAIN_NEG_seed42_corrupted_pathway_0135,corrupted_pathway,"AT1G04620,AT1G78390,AT2G32840,AT3G09210,AT3G13080,AT3G29170,AT3G49120,AT3G50160,AT3G58980,AT4G19170",10,10,10042,train,AC_PWY-695,AraCyc,Signalling/regulatory,NA,NA,NA,NA,NA,NA,0.3,0.7,0.7,3,7,NA,NA,NA,0,0.4,ath01100
TRAIN_NEG_seed42_corrupted_pathway_0136,corrupted_pathway,"AT3G13680,AT3G54500,AT5G04950,AT5G56080,AT5G59613",5,5,10042,train,AC_PWY-5957,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,2,3,NA,NA,NA,0,0.4,AC_PWY-5957
TRAIN_NEG_seed42_corrupted_pathway_0137,corrupted_pathway,"AT1G03475,AT1G08000,AT1G54360,AT2G18860,AT4G01690,AT4G03205,AT4G25080,AT5G13350,AT5G45930,AT5G65570",10,10,10042,train,AC_CHLOROPHYLL-SYN,AraCyc,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5,5,NA,NA,NA,0,0.5,AC_CHLOROPHYLL-SYN
TRAIN_NEG_seed42_corrupted_pathway_0138,corrupted_pathway,"AT1G22100,AT1G32120,AT1G58643,AT2G17845,AT3G54060,AT5G22650,AT5G42810,AT5G64100",8,8,10042,train,AC_PWY-4541,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.375,0.625,0.625,3,5,NA,NA,NA,0,0.5,ath01100
TRAIN_NEG_seed42_corrupted_pathway_0139,corrupted_pathway,"AT1G63970,AT2G02497,AT2G32830,AT3G02780,AT3G21500,AT3G23750,AT3G51310,AT4G08920,AT4G34139,AT5G11380",10,10,10042,train,AC_NONMEVIPP-PWY,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5,5,NA,NA,NA,0,0.5,AC_NONMEVIPP-PWY
TRAIN_NEG_seed42_corrupted_pathway_0140,corrupted_pathway,"AT1G04950,AT1G22050,AT1G60600,AT2G17240,AT3G49290,AT4G02655,AT4G31900,AT5G54500",8,8,10042,train,AC_PWY-5027,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.25,0.75,0.75,2,6,NA,NA,NA,0,0.25,AC_PWY-5027
TRAIN_NEG_seed42_corrupted_pathway_0141,corrupted_pathway,"AT1G02720,AT1G05580,AT1G06570,AT1G20990,AT1G25211,AT1G25520,AT1G30660,AT1G31670,AT1G31690,AT1G69540,AT1G80060,AT2G22250,AT2G26470,AT2G40815,AT2G41690,AT3G22020,AT3G43670,AT3G45460,AT3G58640,AT4G12290,AT4G28410,AT4G29750,AT4G39500,AT5G10330,AT5G19550,AT5G22030,AT5G40790,AT5G42820,AT5G53970,AT5G54450,AT5G57887,AT5G59970,AT5G61960",33,33,10042,train,ath00360,KEGG,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.30303030303030304,0.696969696969697,0.696969696969697,10,23,NA,NA,NA,0,0.36363636363636365,ath00950
TRAIN_NEG_seed42_corrupted_pathway_0142,corrupted_pathway,"AT1G02420,AT1G52770,AT1G67440,AT1G67550,AT2G03030,AT2G29630,AT2G37250,AT2G44750,AT3G16990,AT3G20240,AT3G24030,AT4G15560,AT4G34110,AT4G37920,AT5G06165.1,AT5G11380,AT5G32470,AT5G53280,AT5G54770,AT5G58590,AT5G64960",21,21,10042,train,ath00730,KEGG,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.47619047619047616,0.5238095238095238,0.5238095238095238,10,11,NA,NA,NA,0,0.5238095238095238,ath01100
TRAIN_NEG_seed42_corrupted_pathway_0143,corrupted_pathway,"AT1G10830,AT2G14692,AT2G33710,AT3G09580,AT5G13370",5,5,10042,train,AC_PWY-6475,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,2,3,NA,NA,NA,0,0.4,AC_PWY-6475
TRAIN_NEG_seed42_corrupted_pathway_0144,corrupted_pathway,"AT1G08550,AT1G12330,AT1G19910,AT1G22080,AT1G27600,AT1G27700,AT1G29850,AT1G34042,AT1G63150,AT2G02680,AT2G26790,AT2G31081,AT2G36060,AT2G47600,AT3G04870,AT3G14350,AT3G16895,AT3G21420,AT3G53130,AT4G01540,AT4G03440,AT4G18350,AT4G19230,AT4G22460,AT4G27660,AT4G32810,AT4G36470,AT5G05770,AT5G27420,AT5G44080,AT5G45340,AT5G52570",32,32,10042,train,ath00906,KEGG,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.3125,0.6875,0.6875,10,22,NA,NA,NA,0,0.4,AC_PWY-5947
TRAIN_NEG_seed42_corrupted_pathway_0145,corrupted_pathway,"AT1G02220,AT1G05670,AT1G73860,AT2G25737,AT2G44170,AT3G21790,AT3G21800,AT3G50740,AT3G51300,AT4G12070,AT5G05860,AT5G55300,AT5G57123",13,13,10042,train,AC_PWY-7140,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.3076923076923077,0.6923076923076923,0.6923076923076923,4,9,NA,NA,NA,0,0.3076923076923077,AC_PWY-5320
TRAIN_NEG_seed42_corrupted_pathway_0146,corrupted_pathway,"AT1G16280,AT1G23190,AT1G26470,AT1G44770,AT1G51420,AT1G70490,AT1G70690,AT1G79530,AT2G01140,AT2G15500,AT2G27180,AT2G35280,AT2G35430,AT2G43465,AT3G01720,AT3G20970,AT3G25800,AT3G26235,AT3G52340,AT3G52930,AT3G54050,AT3G56040,AT3G57062,AT4G11060,AT4G15980,AT4G17610,AT4G24620,AT4G31550,AT4G35510,AT5G01230,AT5G01460,AT5G10830,AT5G14550,AT5G14680,AT5G18200,AT5G20280,AT5G46140,AT5G51820,AT5G60880,AT5G64380",40,40,10042,train,AC_SUCSYN-PWY,AraCyc,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.325,0.675,0.675,13,27,NA,NA,NA,0,0.4,AC_PWY-7343
TRAIN_NEG_seed42_corrupted_pathway_0147,corrupted_pathway,"AT1G05940,AT1G12560,AT1G16270,AT1G21650,AT1G23465,AT1G24490,AT1G31650,AT1G43980,AT1G48160,AT1G55060,AT1G55152,AT1G64230,AT1G67680,AT1G67820,AT1G79940,AT2G06855.1,AT2G14825,AT2G18140,AT2G22425,AT2G24590,AT2G24840,AT2G28800,AT2G36130,AT2G41800,AT3G01750,AT3G05550,AT3G08980,AT3G10070,AT3G10820,AT3G10930,AT3G14010,AT3G16020,AT3G18310,AT3G23330,AT3G43790,AT3G49100,AT3G51020,AT3G54520,AT3G56520,AT3G60540,AT3G62580,AT4G01050,AT4G03945,AT4G08320,AT4G31540,AT4G32890,AT4G40042,AT5G03940,AT5G05670,AT5G16120,AT5G17260,AT5G17830,AT5G24030,AT5G27150,AT5G27430,AT5G39990,AT5G40390,AT5G53750,AT5G54400,AT5G60615,AT5G61970,AT5G63680",62,62,10042,train,ath03060,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.27419354838709675,0.7258064516129032,0.7258064516129032,17,45,NA,NA,NA,0,0.27419354838709675,ath03060
TRAIN_NEG_seed42_corrupted_pathway_0148,corrupted_pathway,"AT1G05380,AT1G08630,AT1G11690,AT1G13600,AT1G31230,AT1G32130,AT1G55520,AT2G20210,AT2G35612,AT3G02020,AT4G23160,AT5G11520,AT5G19550,AT5G21060,AT5G23950,AT5G35330,AT5G38240,AT5G46280,AT5G50320",19,19,10042,train,AC_THRESYN-PWY,AraCyc,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.2631578947368421,0.7368421052631579,0.7368421052631579,5,14,NA,NA,NA,0,0.5,AC_HOMOSERSYN-PWY
TRAIN_NEG_seed42_corrupted_pathway_0149,corrupted_pathway,"AT1G02090,AT1G79940,AT2G07140,AT3G06850,AT3G16950,AT3G23880,AT4G16155,AT5G59690",8,8,10042,train,AC_PWY-5046,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.375,0.625,0.625,3,5,NA,NA,NA,0,0.375,AC_PWY-5046
TRAIN_NEG_seed42_corrupted_pathway_0150,corrupted_pathway,"AT1G08640,AT1G27930,AT2G33705,AT3G08780,AT3G12840,AT3G53450,AT4G03113,AT5G02370,AT5G03270,AT5G11950",10,10,10042,train,AC_PWY0-461,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.3,0.7,0.7,3,7,NA,NA,NA,0,0.3,AC_PWY0-461
TRAIN_NEG_seed42_corrupted_pathway_0151,corrupted_pathway,"AT1G50410,AT1G70820,AT2G01045,AT2G04560,AT2G45790,AT3G47341,AT4G18900,AT4G24620,AT5G01170,AT5G17530,AT5G42740,AT5G66400",12,12,10042,train,AC_PWY-5659,AraCyc,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.4166666666666667,0.5833333333333334,0.5833333333333334,5,7,NA,NA,NA,0,0.4166666666666667,AC_PWY-5659
TRAIN_NEG_seed42_corrupted_pathway_0152,corrupted_pathway,"AT1G01590,AT1G30170,AT1G33240,AT1G61390,AT1G68630,AT2G12400,AT2G20610,AT2G23960,AT2G38050,AT2G38790,AT3G24830,AT3G44630,AT3G54090,AT3G59590,AT4G22105,AT4G23600,AT4G28410,AT4G30540,AT5G14120,AT5G24010",20,20,10042,train,AC_PWY-2821,AraCyc,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.25,0.75,0.75,5,15,NA,NA,NA,0,0.25,AC_PWY-1187
TRAIN_NEG_seed42_corrupted_pathway_0153,corrupted_pathway,"AT1G51470,AT1G73160,AT1G77740,AT2G26000,AT2G33070,AT2G41140,AT3G07410,AT3G07720,AT3G16410,AT3G54900,AT3G57220,AT5G48180,AT5G48840,AT5G66570",14,14,10042,train,AC_PWY-5267,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.35714285714285715,0.6428571428571429,0.6428571428571429,5,9,NA,NA,NA,0,0.35714285714285715,AC_PWY-5267
TRAIN_NEG_seed42_corrupted_pathway_0154,corrupted_pathway,"AT1G14470,AT1G21340,AT1G32120,AT1G33480,AT1G54870,AT2G21250,AT2G37770,AT3G04000,AT3G04360,AT3G13130,AT3G53880,AT4G30950,AT4G34740,AT5G02670,AT5G48470,AT5G50460",16,16,10042,train,AC_PWY-6786,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.3125,0.6875,0.6875,5,11,NA,NA,NA,0,0.36363636363636365,AC_PWY-5453
TRAIN_NEG_seed42_corrupted_pathway_0155,corrupted_pathway,"ARTHCP031,AT1G01090,AT1G04410,AT1G08110,AT1G09730,AT1G23490,AT1G23800,AT1G25211,AT1G30120,AT1G32440,AT1G32780,AT1G47210,AT1G48030,AT1G48090,AT1G50830,AT1G52900,AT1G54770,AT1G55890,AT1G64710,AT1G71866,AT1G73820,AT1G77120,AT1G77530,AT1G79750,AT2G09250.1,AT2G14170,AT2G19900,AT2G22055,AT2G22780,AT2G31350,AT2G35620,AT2G36580,AT2G37800,AT2G38040,AT2G42270,AT2G42600,AT2G45760,AT3G04050,AT3G10850,AT3G11180,AT3G13930,AT3G14940,AT3G15020,AT3G20510,AT3G25860,AT3G25960,AT3G25990,AT3G28335,AT3G43153,AT3G52200,AT3G53400,AT3G54600,AT3G55650,AT3G55810,AT3G60200,AT4G00390,AT4G16155,AT4G16590,AT4G22240,AT4G22700,AT4G26390,AT4G30996,AT4G36250,AT4G37870,AT5G01670,AT5G02720,AT5G05660,AT5G06580,AT5G06620,AT5G08570,AT5G09660,AT5G11830,AT5G13720,AT5G15530,AT5G17420,AT5G22500,AT5G24460,AT5G25880,AT5G25910,AT5G27080,AT5G28770,AT5G37475,AT5G38190,AT5G42250,AT5G43330,AT5G43470,AT5G43940,AT5G46360,AT5G48230,AT5G49600,AT5G50850,AT5G50930,AT5G51930,AT5G52920,AT5G56350,AT5G61990,AT5G63680",97,97,10042,train,ath00620,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.4845360824742268,0.5154639175257731,0.5154639175257731,47,50,NA,NA,NA,0,0.5714285714285714,AC_PWY-7048
TRAIN_NEG_seed42_corrupted_pathway_0156,corrupted_pathway,"AT1G05590,AT1G12740,AT1G65590,AT1G75335,AT2G22125,AT3G09020,AT3G44720,AT3G54740,AT3G56310,AT4G26880,AT5G08380",11,11,10042,train,ath00603,KEGG,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.45454545454545453,0.5454545454545454,0.5454545454545454,5,6,NA,NA,NA,0,0.5454545454545454,ath01100
TRAIN_NEG_seed42_corrupted_pathway_0157,corrupted_pathway,"AT1G20490,AT1G33030,AT1G51680,AT1G51990,AT1G63010,AT1G64510,AT1G65060,AT1G74540,AT1G74550,AT2G40890,AT2G43740,AT2G44840,AT3G21240,AT3G25510,AT3G45610,AT3G61210,AT4G05160,AT4G09580,AT5G01570,AT5G23250,AT5G24390,AT5G38120,AT5G48930,AT5G55490,AT5G64850",25,25,10042,train,AC_PWY-5868,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.48,0.52,0.52,12,13,NA,NA,NA,0,0.5555555555555556,AC_PWY-2181
TRAIN_NEG_seed42_corrupted_pathway_0158,corrupted_pathway,"AT1G04870,AT1G06730,AT1G09510,AT1G14240,AT1G20470,AT1G20691.2,AT1G30760,AT1G45110,AT1G48635,AT1G49380,AT1G57690,AT1G62400,AT1G68490,AT1G69770,AT1G72660,AT1G74030,AT1G76550,AT2G17760,AT2G21330,AT2G22480,AT2G24270,AT2G28380,AT2G29560,AT2G30340,AT2G47530,AT3G04050,AT3G04120,AT3G11840,AT3G12780,AT3G13175,AT3G14690,AT3G14930,AT3G22060,AT3G44326,AT4G04040,AT4G08940,AT4G25090,AT4G26270,AT4G26390,AT4G29900,AT4G31030,AT5G02550,AT5G08570,AT5G15537,AT5G46100,AT5G46710,AT5G50690,AT5G54160,AT5G56350,AT5G57815,AT5G64250",51,51,10042,train,AC_PWY-1042,AraCyc,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.29411764705882354,0.7058823529411765,0.7058823529411765,15,36,NA,NA,NA,0,0.39215686274509803,ath01100
TRAIN_NEG_seed42_corrupted_pathway_0159,corrupted_pathway,"AT1G06010,AT1G11320,AT1G16825,AT1G49150,AT2G32150,AT2G34690,AT2G46580,AT4G38320,AT5G59480,AT5G59490",10,10,10042,train,AC_PWY-7204,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,4,6,NA,NA,NA,0,0.4,AC_PWY-7204
TRAIN_NEG_seed42_corrupted_pathway_0160,corrupted_pathway,"AT1G01970,AT1G02980,AT1G02990,AT1G04980,AT1G06925,AT1G07210,AT1G10890,AT1G11280,AT1G11480,AT1G11905,AT1G13420,AT1G13570,AT1G14710,AT1G19310,AT1G21430,AT1G22180,AT1G24060,AT1G24320,AT1G25180,AT1G27240,AT1G27580,AT1G29890,AT1G30610,AT1G30935,AT1G32210,AT1G34000,AT1G36340,AT1G36627,AT1G43665,AT1G49015,AT1G52220,AT1G52460,AT1G56340,AT1G56410,AT1G58120,AT1G59790,AT1G59800,AT1G63220,AT1G64070,AT1G64230,AT1G64900,AT1G72280,AT1G74010,AT1G75950,AT1G76700,AT1G78720,AT1G79940,AT2G01240,AT2G03170,AT2G03190,AT2G04030,AT2G05642,AT2G06166,AT2G14510,AT2G15610,AT2G17200,AT2G17520,AT2G19320,AT2G20130,AT2G20160,AT2G20950,AT2G21160,AT2G21630,AT2G22155,AT2G23320,AT2G23780,AT2G24640,AT2G25300,AT2G25500,AT2G25700,AT2G26410,AT2G29060,AT2G30050,AT2G31610,AT2G32180,AT2G38960,AT2G40230,AT2G40290,AT2G40360,AT2G40610,AT2G41515,AT2G41997,AT2G42580,AT2G43210,AT2G43790,AT3G01250,AT3G01270,AT3G02400,AT3G02540,AT3G02960,AT3G07370,AT3G08690,AT3G08760,AT3G08930,AT3G09440,AT3G09700,AT3G09840,AT3G11550,AT3G14260,AT3G17000,AT3G18860,AT3G19710,AT3G20290,AT3G20920,AT3G21160,AT3G21860,AT3G21945,AT3G22990,AT3G23190,AT3G23660,AT3G24010,AT3G25650,AT3G28020,AT3G28880,AT3G31430,AT3G42830,AT3G44110,AT3G44850,AT3G45443,AT3G46090,AT3G46460,AT3G47820,AT3G48220,AT3G51980,AT3G52190,AT3G52540,AT3G53240,AT3G55570,AT3G55810,AT3G57260,AT3G60180,AT3G60540,AT3G61300,AT3G62000,AT3G63000,AT4G00872,AT4G02080,AT4G02465,AT4G02570,AT4G04210,AT4G04632,AT4G05120,AT4G10250,AT4G11790,AT4G13380,AT4G15410,AT4G15750,AT4G19760,AT4G20170,AT4G20630,AT4G21150,AT4G21340,AT4G22150,AT4G24000,AT4G24190,AT4G25200,AT4G25230,AT4G28410,AT4G28790,AT4G29330,AT4G32640,AT4G33170,AT4G34265,AT4G34440,AT4G36940,AT4G37630,AT4G37920,AT4G37990,AT4G38930,AT4G39250,AT5G01370,AT5G01850,AT5G02150,AT5G02490,AT5G04170,AT5G05110,AT5G05470,AT5G05750,AT5G06320,AT5G07340,AT5G08050,AT5G09770,AT5G12030,AT5G14345,AT5G15540,AT5G16090,AT5G19690,AT5G20390,AT5G22320,AT5G22608,AT5G23720,AT5G27760,AT5G28540,AT5G38470,AT5G38670,AT5G39210,AT5G41700,AT5G43710,AT5G45210,AT5G45470,AT5G45860,AT5G49060,AT5G49910,AT5G50430,AT5G50550,AT5G50650,AT5G51440,AT5G51450,AT5G52050,AT5G52640,AT5G53300,AT5G54510,AT5G55131,AT5G56590,AT5G59080,AT5G60460,AT5G61495,AT5G61970,AT5G63840,AT5G67320",220,220,10042,train,ath04141,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.38636363636363635,0.6136363636363636,0.6136363636363636,85,135,NA,NA,NA,0,0.38636363636363635,ath04141
TRAIN_NEG_seed42_corrupted_pathway_0161,corrupted_pathway,"AT1G34210,AT1G62978,AT2G18570,AT3G16175,AT3G55970,AT4G01850,AT5G07545,AT5G15870,AT5G17030,AT5G17040,AT5G36420,AT5G44650,AT5G55893,AT5G65495",14,14,10042,train,AC_PWY-5125,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.2857142857142857,0.7142857142857143,0.7142857142857143,4,10,NA,NA,NA,0,0.2857142857142857,AC_PWY-5125
TRAIN_NEG_seed42_corrupted_pathway_0162,corrupted_pathway,"AT1G74010,AT1G74020,AT3G51680,AT4G14860,AT4G25160",5,5,10042,train,ath00901,KEGG,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,2,3,NA,NA,NA,0,0.4,ath00901
